Lang,Text,Author,Service
en,"@RajeevRajeshuni Axis Bank Miles &amp; More World Select Card, Axis Bank Vistara Infinite Credit card, Axis Bank Magnus Credit Card, Axis Bank Reserve Credit Card and Axis Bank Burgundy Private Credit &amp; Debit cards only",ankurmittal,card
en,rt mysterydealz kt gold loot lower market bangalore refinery k gm gold pendant icici sbi http c,GritupCareers,card
en,ulip break policy maturity sip end investment anytime want click learn difference http co f bwrvk dk bajajfinserv bajajfinance,Bajaj_Finserv,investment
en,"@FinMinIndia Axis Bank personal loan pre closure was done last month 16, full loan amount was deducted from my SB A/c. But again July month EMI was deducted from my SB A/c. Itis totally unfair as the loan amount fully paid already on what ground bank authority is taking my money.",Sathyan96573684,loan
en,icicilombard buy icici lombard insurance company staff misbehavior mu home said claim bike claim ni processing policy claim mot july mot july plese help public bycut icici insurance,RAggarwal1692,insurance
en,"When passion calls, don’t look back. Introducing #PassionCalling. A world of Personal Loans for all your passing calling needs.
For more details, visit: https://t.co/16VITWaSaC
#IDBIBank #PersonalLoan #PassionCalling https://t.co/Ru3O8gV9mq",IDBI_Bank,loan
en,lrmakode bajaj finserv got enough money people investment advise call,DarshanSays,investment
en,rt ricklovesthe look got topps duranduran card mail squeee topps duranduran tradingcards vintage,malakiab1,card
en,"@tweet_abhigupta @AxisBank @AxisBankSupport No solution provided by axis bank ..my emi is 448 and I have 500 balance in my account but they charge 400 for bounce of emi and after cutting of emi 448 my remaining amount of loan is 896 but the loan account show the amount of 1789 they charge 1789
@AxisBankSupport 
@AxisBank",artiChoudh71256,loan
en,dear bajaj finserv recently bought emi network card online purchase unable buy product online like flipkart amazon saying bank declined transaction transaction declining please reply asap http co icxzz p ca,Harieeaj,emi
en,cost emi option available bajaj finserv hdfc contact u offer info newkitchenworld newkitchenworldblr nkw nkwin newkitchenworldinteriors kaff influencermarketing chimney kitchendesign http co rpknqce vm,nkw_kaff,emi
en,drowlord caesartheigbo esatoshiclub dailyloud student debt problem parent financially able pay part education period lib art degree useless self paid loan twice interest rate issue tech job still paying loan x borrowed,Islandsweetea89,loan
en,"it has been more than 14 days since i applied for ICICI Bank credit card (Amazon Pay) 
How much more will it take ?
@ICICIBank @ICICIBank_Care",iarunsingh,card
en,rt tomaskenn witnessing complete collapse property insurance market florida tallahassee lawmaker gave insurer,licantropo_max,insurance
en,"Hi @ICICIBank, @CRED_club

My payment due date is the 15th of June. Both cred and ICICI bank credit card statement have confirmed that the payment is done on 15th June.
Yet I was charged an auto debit return fee on 15th June.
@ICICIBank, Kindly resolve the issue. https://t.co/iO8151nrJW",sravschinn1539,card
en,RT @TheOfficialSBI: Your dream home is just a few clicks away with YONO. Explore a wide range of properties and apply for a Home Loan with…,SangmaRanilla,loan
en,nbfcs insurance company may report strong q despite higher cost fund kotak institutional equity http co pt gj ihds,Inger4970524656,insurance
en,"I need video kyc link to proceed for my credit card
@HDFCBank_Cares @HDFC_Bank",ArryRecords,card
en,"The way @AxisBank continuously calling for personal loan. More than 20 calls a day, I need to consider to close bank account in Axis and moved to another bank.",time2trade_,loan
en,rt butterchuxn proxie bright life insurance proxieth proxiechokun http co,theaug99,insurance
en,"@RBI @RBIsays SBI being the no 1 bank do not have option to enable UPI without debit card, What if person do not have debit card cannot he enable UPI. From past three years i am facing this issue  Cannot RBI help us in this case and get some rule that bank enable Aadhar based UPI",chetan_0701,card
en,rt ranveer investing idea amp kingmaker titan nestle infoedge zomato pnc infra macrotech developer bajaj fin,Ranveer96411265,card
en,abslmf aditya birla insurance mc issue reference ea policy ye payment ka hai abhi tak return nai hua plz help http co wviax dtia,vinod001lko1,insurance
en,"@AxisBankSupport @marketsday Fraud Bank of India is @AxisBank @AxisBankSupport 
This people's cut my loan amount of RS 448 and I have 500 in my account the loan amount is cut and axis fraud Bank also make a charge of 400 of bounce emi that is there type of harsement of cust. loan account no. PPR014707865660",artiChoudh71256,loan
en,irdaindia theofficialsbi consumerforum prime minister india narendramodi modi sahab year old citizen country writing feel hopeless cheated sbi life insurance,singhumesh1559,insurance
en,"@Yishay__Majors @shift_in2_turbo The infrastructure bill was watered down to nothing but more corporate subsidies

Gun bill was little more than a meaningless virtue single gun violence is still rampant if you haven't noticed

Student loan forgiveness were another half measure that the courts are shutting down",ChrysophylaxD01,loan
en,adarsh please avoid sharing sensitive information may misused fraudsters result financial loss personal detail like mobile number id address proof emi card number etc social medium platform please share via dm,Bajaj_Finance,emi
en,bajaj finance irdaindia cybercrime bajaj finserv fooled bajaj finserv emi card limit usage tempting high amount lac limit capped k beware sneaky tactic,DeepakKamboj79,card
en,"RT @Mysterydealz: MSI Modern 15, AMD Ryzen 7-7730U, 40CM FHD 60Hz Laptop (16GB/1TB NVMe SSD  @52490

Link : https://t.co/2ZortO1DrQ

Apply…",SaiKumar8338,card
en,rahul middleclassnpa bajaj finserv rbi settlementguru never ever take loan idiot know shit head running beggerton smfgindia firstly present ec update cibil missed payment royally fucked cibil score stay away beggerton http co ejbwaunax,aknaivli,loan
en,rt stock precision u ethanol popular investment theme blending petrol alcoholic drink hand sanitizers antisept,Tvenky94107401,investment
ht,"@DeanOfJio1 @adhicutting Pata nhi konsa h, just ek debit card h life Mai ICICI Bank ka uske alawa koi card nhi h ..

Usse kuch mile toh batao ..😅",saurabhneema1,card
en,"@AxisBank @HDFC_Bank Fraud Bank of India is @AxisBank @AxisBankSupport 
This people's cut my loan amount of RS 448 and I have 500 in my account the loan amount is cut and axis fraud Bank also make a charge of 400 of bounce emi that is there type of harsement of cust. loan account no. PPR014707865660",artiChoudh71256,loan
en,rt allaboutgorn crazy love proxie bright life insurance proxieth proxiegorn http,proxiefromlaos1,insurance
en,thank derrick giveaway card look even better person http co yrjakebwy,JameH125,card
en,rt iciciprulife world leading batsman surya kumar got field covered batting similarly challenge,AKM_4025,insurance
en,rt santoshmishra bajaj finserv urgent response needed paid loan remain open balance r waiting mon,santoshmishra11,loan
en,u ethanol popular investment theme blending petrol alcoholic drink hand sanitizers antiseptic mouthwash industrial use ethyl ester acetic acid ethyl amine top pick praj industry shree renuka bajaj hindusthan sugar investing,Stock_Precision,investment
en,kinecta ceo keith sultemeier said company deposit balance per member year year kinecta also seen shift demand deposit time deposit http co rp ehh,kenmccarthy04,savings
en,rt stock precision u ethanol popular investment theme blending petrol alcoholic drink hand sanitizers antisept,ManojAMahale2,investment
en,kotak general insurance making claim difficult client people waiting month get claim,Ajay46208622501,insurance
en,rt jeetsymcshitz pay student loan least gamble rest shit pepblu cu ball fucking steel hand,Sandy76380,loan
en,@AmazonHelp I proceed for payment but SBI Credit Card doesn't apply 10% instat bank discount at the final payment section - Priyansh,Priyans86715198,card
en,way p max slow blinked said nong nat free life insurance like little cat telling nanat love http co exout bhdn,myromancelist,insurance
en,parax nettram bbcnottingham reecean insurance year max people driving k plus suv whilst barely insure renault clio,HarryPo456,insurance
en,RT @TechnoFino: HDFC Bank has sent notifications to some of their credit card users regarding commercial usage/misuse of their reward syste…,sanjeev2548,card
en,tata crucible b bajaj allianz general insurance tatacrucibleweekly tatacrucible weeklycontest contestalert followed tagged liked retweeted step done tagging buddy kamal rana akhtarfardeen sejalvora sweetkaur jogasingh,poonampanwar624,insurance
en,rt porn card new icon card put miakhalifa incredibly popular former pornstar mia khalifa get rated prime icon card,morten06295858,card
en,rt deepakshenoy interesting way bajaj finance used grow con durable loan later copied bank got rapped,Siddharthmetal,loan
en,kotak mahindra life insurance honour unwavering dedication financial advisor http co dxxiphfrqv http co r jnyqmju,Campaign_India,insurance
en,"@HDFCBank_Cares @HDFC_Bank 
I don't have a credit card with me but I just received credit card statement. I would request you to immediately act on my request to check this",KK_Kashyap,card
en,"@HDFC_Bank submitted debit card request to deliver it on my current address.But card is deliver to wrong address .urgently need Debit Card . So I requested customer care earlier to expedite  the request but refused it ,asked me to wait.I did and HDFC deliver it on wrong address.",VikasSi82627675,card
en,"Dear @JanSamarth i have applied for an education loan of 6 lakh Rs. On 3 july but till today didn't get any response from UCO bank which i have chosen , if you are not providing loan then why the site is still running?? Close your site right now . @EduMinOfIndia",Shivam09122915,loan
en,rt shaikk bajaj finance service per rbi regulation customer right open close account,MMazzharr,card
en,hdfccredila mandatory take health insurance travel insurance take education loan hdfc credila,areykatti,insurance
en,lic uae http co bkj rgcqta uae partner insurance aggregation technology solution uaefintech fintechuae fintech fintechnews internationalfintech technology tech finance http co jimbd jo p,UAEFinTech,insurance
en,amit hi please avoid sharing sensitive information may misused fraudsters result financial loss personal detail like mobile number id address proof emi card number etc social medium platform please share via dm,Bajaj_Finance,emi
en,rt tokunboadesina wema bank naira debit card enables dollar transaction pegged month,shekslord,card
en,I guess you could say I’m so hot right now that even HDFC bank had to ‘hotlist’ my debit card. 🔥,SmallTalkPolice,card
en,biden gov forgives billion student loan borrower news studentloanforgiveness studentloans http co hkgwiiosjr,ib_ibosto,loan
en,"RT @41_times_32: @shift_in2_turbo Let's also not forget the '05 bankruptcy bill that he pushed for as a Senator, that bill also contributed…",IraStone1,loan
en,rt shahrazadsani day full update malaysian badminton tan sri norza plan relinquish post bam president paris,naquib_najib,card
